"Datetime","Timezone","Aggregationtime","PlotId","EpPlotId","StationId","Processlevel","Qualityflag","TEMP","MAX","MIN"
1993-06-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,24,13
1993-06-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,24,14.6
1993-06-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,25.2,14
1993-06-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.2,24.2,14.5
1993-06-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,22.5,13.8
1993-06-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.2,21.5,13.4
1993-06-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.7,20.1,13.9
1993-06-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.4,28.5,14.1
1993-06-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,24.5,14.6
1993-06-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.7,22,13.8
1993-06-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.7,22.8,11.7
1993-06-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,23.6,13.2
1993-06-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,24.7,11.1
1993-06-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,24.2,13
1993-06-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.5,24.2,14.6
1993-06-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.4,21.6,13.1
1993-06-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,23.5,11.4
1993-06-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.2,22.2,13.7
1993-06-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,22.8,11.1
1993-06-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.1,23.7,13.8
1993-06-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.8,23.9,13.7
1993-06-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.9,20.7,12.6
1993-06-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.4,20.8,11.2
1993-06-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.7,22.1,11.1
1993-07-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.1,21,13.8
1993-07-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16,21.4,10.5
1993-07-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.9,24.7,10.5
1993-07-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,14.6,22.7,6.7
1993-07-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.8,25.5,6.1
1993-07-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.4,22.5,7.6
1993-07-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.8,21.3,11.3
1993-07-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.3,23.6,9.6
1993-07-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.5,20.2,13.4
1993-07-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,25.4,14.4
1993-07-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.6,20,14.6
1993-07-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.1,20.5,14
1993-07-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.2,20,12.6
1993-07-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,23.3,12.4
1993-07-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.4,20.6,12.8
1993-07-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.5,20.6,12.8
1993-07-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17,22.6,12.6
1993-07-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.9,24.3,13.3
1993-07-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.9,21.9,13.8
1993-07-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.9,19,12.6
1993-07-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.7,20.3,12.6
1993-07-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17,22,12.6
1993-07-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,25.9,8.6
1993-07-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.5,23.8,9
1993-07-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.9,24.3,8.1
1993-07-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.3,23.8,10.01
1993-07-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.4,24.5,11.8
1993-07-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.7,25.7,6.7
1993-07-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.7,25.6,7.6
1993-07-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,24.5,11.5
1993-07-31 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.5,24.8,11.6
1993-08-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,24.8,11
1993-08-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,23.2,10.9
1993-08-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.4,24.8,12
1993-08-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.3,23.8,9.4
1993-08-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,25.5,9.4
1993-08-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,25.1,11.7
1993-08-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.2,23.3,11.5
1993-08-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.8,23.5,13.5
1993-08-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,22.8,11.7
1993-08-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,25.4,11.7
1993-08-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.2,25.5,7.9
1993-08-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,27.2,11.7
1993-08-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.8,27.5,8.8
1993-08-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.3,20.3,12.9
1993-08-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.9,19,12.3
1993-08-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16,20.8,12.4
1993-08-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.8,21.4,12.6
1993-08-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.7,23.4,10
1993-08-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,23.9,12.2
1993-08-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17,24.2,12.6
1993-08-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,25.5,13.4
1993-08-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.5,26.6,8.5
1993-08-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,26.4,9
1993-08-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.3,24.9,9.2
1993-08-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.9,23.3,11.5
1993-08-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,32,13.1
1993-08-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.8,23.8,9.7
1993-08-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,24,10
1993-08-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,26.5,9.8
1993-08-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,23.9,13.3
1993-08-31 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,26,9.6
1993-09-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.9,26,9.4
1993-09-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.8,23.5,11.71
1993-09-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.4,22,11.6
1993-09-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.8,22.5,12.5
1993-09-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,21.8,14.5
1993-09-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,22.7,13.4
1993-09-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,24.5,13
1993-09-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,26,11.6
1993-09-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,26.5,11.7
1993-09-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19,27.8,8
1993-09-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,28.4,9
1993-09-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,27.2,11.4
1993-09-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,27.4,8.5
1993-09-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20,28.5,11.4
1993-09-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.7,28.5,9.2
1993-09-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,25.8,12
1993-09-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,27.2,8.5
1993-09-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.4,26.4,7.7
1993-09-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.2,27.5,10.6
1993-09-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.6,24.7,8.5
1993-09-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18,26.6,10.2
1993-09-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,27,7.1
1993-09-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,28.9,13
1993-09-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,28.6,14.1
1993-09-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,28.3,13.1
1993-09-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,28.1,12.2
1993-09-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,28.5,7.1
1993-09-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.4,29.2,10.5
1993-09-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,26,11.6
1993-09-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,28.1,11.5
1993-10-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.27,27.61,12
1993-10-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.2,28,14
1993-10-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.9,28,14.4
1993-10-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,24.4,13.7
1993-10-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.5,28,12.5
1993-10-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,27.8,12.5
1993-10-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,23,12.9
1993-10-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,25.9,14.6
1993-10-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,27.1,10.4
1993-10-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,26,12.7
1993-10-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19,27.7,10
1993-10-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20,28.6,14
1993-10-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,29,8.6
1993-10-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20,28.9,12.9
1993-10-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,24.8,14.9
1993-10-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.8,27.6,14.4
1993-10-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,27.1,13.5
1993-10-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.9,27.4,11.9
1993-10-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.5,26.4,12.3
1993-10-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.4,25.6,14.3
1993-10-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,25,13.7
1993-10-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20,26.97,13.41
1993-10-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.9,26.7,13.4
1993-10-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20,27.2,14
1993-10-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.5,28.9,13.2
1993-10-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.4,28.2,13.9
1993-10-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.5,27.2,13.9
1993-10-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,29,14.8
1993-10-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.7,27.5,16.2
1993-10-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,27.1,15.2
1993-10-31 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,22.2,14.5
1993-11-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,23.4,15.1
1993-11-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.3,26.8,13.7
1993-11-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.3,26.5,14.9
1993-11-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19,28.6,11.4
1993-11-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.7,27.6,15.5
1993-11-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.4,28.3,16.4
1993-11-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.6,26.7,15.4
1993-11-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.5,23.5,15.3
1993-11-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.4,25.6,13
1993-11-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,27,14.1
1993-11-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,25.9,15.3
1993-11-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,26.9,14.9
1993-11-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.36,26.08,14.35
1993-11-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,27.3,14.6
1993-11-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,26.7,13.5
1993-11-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,26.3,15.4
1993-11-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,25.6,13.4
1993-11-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,26,14
1993-11-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,25.6,14.5
1993-11-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18,22.9,14.6
1993-11-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.1,23.3,13.4
1993-11-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,24.6,13.5
1993-11-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,25.2,11.3
1993-11-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,25.3,14.5
1993-11-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.4,23.4,14.1
1993-11-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,23.9,14.4
1993-11-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,24,14
1993-11-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19,24,8.4
1993-11-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,22.7,15.4
1993-11-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.7,22.1,11.7
1993-12-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,24.2,14
1993-12-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,24.3,14.6
1993-12-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,25.5,14.2
1993-12-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,25.5,14.9
1993-12-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.5,24.6,15.6
1993-12-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,24.3,14.7
1993-12-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,22.8,14.3
1993-12-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,23.7,12.8
1993-12-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19,25.3,15.3
1993-12-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,25.6,13.5
1993-12-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,25.3,15
1993-12-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.4,24.8,15.4
1993-12-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,23.7,15.5
1993-12-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,24.9,13.1
1993-12-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19,24,14.3
1993-12-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,25.2,14.2
1993-12-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,25.1,14.6
1993-12-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.4,24.8,14.8
1993-12-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,24.9,14.2
1993-12-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,24.9,14
1993-12-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,25.1,13.9
1993-12-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,25.3,14.1
1993-12-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,26.4,14.3
1993-12-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.3,26.6,15.3
1993-12-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,25.4,15
1993-12-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,25.9,14.2
1993-12-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,24.1,12.4
1993-12-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.5,26.8,12.1
1993-12-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.4,26,13.3
1993-12-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,25.7,12.7
1993-12-31 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.2,25.7,10.7
1994-01-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19,28,9.6
1994-01-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.2,28.1,11.9
1994-01-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.2,28.6,14.3
1994-01-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,26.1,14.6
1994-01-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.4,26.8,14.1
1994-01-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.8,26.9,13.3
1994-01-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.7,25.8,14.7
1994-01-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,27.7,13.9
1994-01-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,26.8,7.5
1994-01-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,27.1,12.7
1994-01-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.9,27.4,15.3
1994-01-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.3,28.4,15.1
1994-01-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,27.2,13.9
1994-01-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.7,28.7,13
1994-01-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.7,28.3,14
1994-01-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.6,29.3,13.1
1994-01-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.4,27.5,15
1994-01-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,26.4,15.7
1994-01-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,25.2,11.8
1994-01-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,27.2,11.8
1994-01-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,26,11.4
1994-01-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.2,27.7,11.3
1994-01-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.8,27.9,12.4
1994-01-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.2,29.7,16.5
1994-01-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.6,28.2,15
1994-01-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.7,27.3,13.6
1994-01-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.6,28.4,12.5
1994-01-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.9,29,12.9
1994-01-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.3,29.2,8.4
1994-01-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,28.2,11.2
1994-01-31 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.2,29.5,8.9
1994-02-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.9,30.4,10.2
1994-02-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.2,30.2,7.2
1994-02-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.9,29,12
1994-02-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.7,28.3,10
1994-02-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,28.8,11.5
1994-02-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21,28,9
1994-02-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.5,29.8,8.4
1994-02-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.6,30,8.4
1994-02-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.9,29.3,13.5
1994-02-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.9,30.6,14
1994-02-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.2,29.4,17.4
1994-02-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.2,24.8,14.8
1994-02-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,26.4,13.9
1994-02-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.4,26.2,11.3
1994-02-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,27.1,14.9
1994-02-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,28.1,10.8
1994-02-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,28.2,11
1994-02-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.2,28,11.5
1994-02-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.5,28.3,14.5
1994-02-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,28.2,11.9
1994-02-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,27.7,13.1
1994-02-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,27.7,12.5
1994-02-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.6,28,14
1994-02-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,23.2,28.6,15.5
1994-02-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.8,28.5,14
1994-02-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,27.7,11.9
1994-02-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.5,28.1,12.4
1994-02-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.5,30.2,14
1994-03-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22,28.9,16.5
1994-03-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.3,28.2,14.6
1994-03-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.7,28.3,14.5
1994-03-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.8,29.8,12.7
1994-03-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.7,28.5,16
1994-03-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.7,28.8,16.2
1994-03-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.9,28.5,14.9
1994-03-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.4,27.4,10.7
1994-03-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.8,30,12
1994-03-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.7,29.4,13.9
1994-03-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,28.5,13.8
1994-03-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.9,29.2,12
1994-03-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,29,12.5
1994-03-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.2,29.3,14.9
1994-03-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.5,28.8,14.7
1994-03-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.3,29,16.7
1994-03-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.4,29.5,15.1
1994-03-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,28.3,12
1994-03-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,24.5,15.3
1994-03-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,27.5,10.5
1994-03-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.3,29.4,11.5
